performance_id,judge_id,score_type,judge_score
2053,1,single_score,8
2053,2,single_score,8
2053,22,single_score,8
2053,3,single_score,9
2054,1,single_score,9
2054,2,single_score,8
2054,22,single_score,9
2054,3,single_score,9
2055,1,single_score,10
2055,2,single_score,10
2055,22,single_score,10
2055,3,single_score,10
2056,1,single_score,7
2056,2,single_score,7
2056,5,single_score,7
2056,3,single_score,7
2057,1,single_score,6
2057,2,single_score,6
2057,5,single_score,7
2057,3,single_score,6
2058,1,single_score,7
2058,2,single_score,5
2058,5,single_score,7
2058,3,single_score,6
2059,1,single_score,8
2059,2,single_score,6
2059,5,single_score,8
2059,3,single_score,8
2060,1,single_score,6
2060,2,single_score,6
2060,3,single_score,6
2062,1,single_score,8
2062,2,single_score,9
2062,3,single_score,9
2063,1,single_score,8
2063,2,single_score,7
2063,3,single_score,8
2064,1,single_score,8
2064,2,single_score,7
2064,3,single_score,8
2065,1,single_score,5
2065,2,single_score,5
2065,3,single_score,6
2066,1,single_score,8
2066,2,single_score,7
2066,3,single_score,8
2067,1,single_score,6
2067,2,single_score,6
2067,5,single_score,6
2067,3,single_score,6
2068,1,single_score,8
2068,2,single_score,8
2068,5,single_score,7
2068,3,single_score,8
2069,1,single_score,7
2069,2,single_score,6
2069,5,single_score,6
2069,3,single_score,7
2070,1,single_score,9
2070,2,single_score,9
2070,3,single_score,9
2071,1,single_score,9
2071,2,single_score,8
2071,3,single_score,9
2072,1,single_score,9
2072,2,single_score,8
2072,3,single_score,8
2073,1,single_score,7
2073,9,single_score,6
2073,3,single_score,6
2074,1,single_score,6
2074,9,single_score,6
2074,3,single_score,7
2075,1,single_score,8
2075,9,single_score,8
2075,3,single_score,8
2076,1,single_score,9
2076,9,single_score,9
2076,3,single_score,8
2077,1,single_score,7
2077,2,single_score,6
2077,3,single_score,6
2078,1,single_score,7
2078,2,single_score,6
2078,3,single_score,7
2079,1,single_score,9
2079,2,single_score,8
2079,3,single_score,9
2080,1,single_score,8
2080,2,single_score,8
2080,3,single_score,8
2081,1,single_score,10
2081,2,single_score,9
2081,3,single_score,9
2082,1,single_score,10
2082,2,single_score,8
2082,3,single_score,10
2083,1,single_score,9
2083,2,single_score,7
2083,3,single_score,9
2084,1,single_score,9
2084,2,single_score,9
2084,9,single_score,9
2084,3,single_score,9
2085,1,single_score,8
2085,2,single_score,8
2085,9,single_score,9
2085,3,single_score,9
2086,1,single_score,9
2086,2,single_score,9
2086,9,single_score,9
2086,3,single_score,9
2087,1,single_score,10
2087,2,single_score,10
2087,9,single_score,10
2087,3,single_score,10
2092,1,single_score,10
2092,2,single_score,10
2092,3,single_score,10
2093,1,single_score,9
2093,2,single_score,9
2093,3,single_score,9
2094,1,single_score,10
2094,2,single_score,10
2094,5,single_score,10
2094,3,single_score,10
2095,1,single_score,10
2095,2,single_score,9
2095,5,single_score,10
2095,3,single_score,9
2096,1,single_score,10
2096,2,single_score,10
2096,5,single_score,10
2096,3,single_score,10
2097,1,single_score,9
2097,2,single_score,10
2097,5,single_score,9
2097,3,single_score,9
2098,1,single_score,8
2098,2,single_score,8
2098,22,single_score,9
2098,3,single_score,8
2099,1,single_score,10
2099,2,single_score,9
2099,22,single_score,9
2099,3,single_score,10
2100,1,single_score,7
2100,2,single_score,7
2100,22,single_score,7
2100,3,single_score,7
2101,1,single_score,8
2101,2,single_score,8
2101,22,single_score,8
2101,3,single_score,8
2102,1,single_score,8
2102,2,single_score,6
2102,5,single_score,8
2102,3,single_score,7
2103,1,single_score,7
2103,2,single_score,7
2103,5,single_score,7
2103,3,single_score,8
2104,1,single_score,6
2104,2,single_score,5
2104,5,single_score,6
2104,3,single_score,5
2105,1,single_score,8
2105,2,single_score,8
2105,5,single_score,8
2105,3,single_score,8
2106,1,single_score,8
2106,2,single_score,8
2106,5,single_score,8
2106,3,single_score,8
2107,1,single_score,7
2107,2,single_score,6
2107,3,single_score,7
2108,1,single_score,7
2108,2,single_score,6
2108,3,single_score,6
2109,1,single_score,8
2109,2,single_score,7
2109,3,single_score,7
2110,1,single_score,10
2110,2,single_score,10
2110,3,single_score,10
2111,1,single_score,9
2111,2,single_score,9
2111,3,single_score,9
2112,1,single_score,10
2112,2,single_score,10
2112,3,single_score,10
2113,1,single_score,10
2113,2,single_score,10
2113,3,single_score,10
2114,1,single_score,8
2114,2,single_score,6
2114,3,single_score,7
2115,1,single_score,8
2115,2,single_score,6
2115,3,single_score,7
2116,1,single_score,7
2116,2,single_score,7
2116,3,single_score,7
2117,1,single_score,7
2117,2,single_score,8
2117,5,single_score,7
2117,3,single_score,7
2118,1,single_score,6
2118,2,single_score,5
2118,5,single_score,6
2118,3,single_score,5
2119,1,single_score,7
2119,2,single_score,7
2119,5,single_score,7
2119,3,single_score,7
2120,1,single_score,6
2120,2,single_score,6
2120,5,single_score,6
2120,3,single_score,6
2121,1,single_score,8
2121,2,single_score,8
2121,3,single_score,8
2122,1,single_score,9
2122,2,single_score,9
2122,3,single_score,9
2123,1,single_score,7
2123,2,single_score,7
2123,3,single_score,7
2124,1,single_score,8
2124,9,single_score,8
2124,3,single_score,8
2125,1,single_score,8
2125,9,single_score,8
2125,3,single_score,8
2126,1,single_score,7
2126,9,single_score,7
2126,3,single_score,7
2127,1,single_score,9
2127,9,single_score,9
2127,3,single_score,9
2128,1,single_score,8
2128,2,single_score,8
2128,3,single_score,8
2129,1,single_score,8
2129,2,single_score,8
2129,3,single_score,8
2130,1,single_score,9
2130,2,single_score,9
2130,3,single_score,9
2131,1,single_score,8
2131,2,single_score,9
2131,3,single_score,9
2132,1,single_score,10
2132,2,single_score,9
2132,3,single_score,10
2133,1,single_score,9
2133,2,single_score,9
2133,9,single_score,9
2133,3,single_score,9
2134,1,single_score,8
2134,2,single_score,8
2134,9,single_score,8
2134,3,single_score,8
2135,1,single_score,9
2135,2,single_score,8
2135,9,single_score,9
2135,3,single_score,8
2140,1,single_score,9
2140,2,single_score,9
2140,3,single_score,9
2141,1,single_score,9
2141,2,single_score,9
2141,3,single_score,10
2142,1,single_score,10
2142,2,single_score,10
2142,3,single_score,10
2143,1,single_score,10
2143,2,single_score,10
2143,3,single_score,10
2144,1,single_score,10
2144,2,single_score,10
2144,5,single_score,10
2144,3,single_score,10
2145,1,single_score,10
2145,2,single_score,10
2145,5,single_score,10
2145,3,single_score,10
2146,1,single_score,10
2146,2,single_score,10
2146,5,single_score,10
2146,3,single_score,10
2147,1,single_score,10
2147,2,single_score,10
2147,5,single_score,10
2147,3,single_score,10
2148,1,single_score,10
2148,2,single_score,10
2148,22,single_score,9
2148,3,single_score,10
2149,1,single_score,10
2149,2,single_score,10
2149,22,single_score,10
2149,3,single_score,10
2150,1,single_score,8
2150,2,single_score,8
2150,3,single_score,8
2151,1,single_score,6
2151,2,single_score,5
2151,5,single_score,6
2151,3,single_score,5
2152,1,single_score,7
2152,2,single_score,6
2152,5,single_score,7
2152,3,single_score,7
2153,1,single_score,7
2153,2,single_score,6
2153,5,single_score,7
2153,3,single_score,6
2154,1,single_score,7
2154,2,single_score,6
2154,3,single_score,6
2155,1,single_score,8
2155,2,single_score,8
2155,3,single_score,8
2156,1,single_score,7
2156,2,single_score,7
2156,3,single_score,7
2157,1,single_score,7
2157,2,single_score,7
2157,3,single_score,7
2158,1,single_score,9
2158,2,single_score,9
2158,3,single_score,10
2159,1,single_score,5
2159,5,single_score,5
2159,3,single_score,5
2160,1,single_score,7
2160,2,single_score,6
2160,3,single_score,7
2161,1,single_score,5
2161,2,single_score,4
2161,3,single_score,4
2162,1,single_score,8
2162,2,single_score,8
2162,3,single_score,8
2163,1,single_score,6
2163,2,single_score,6
2163,5,single_score,6
2163,3,single_score,6
2164,1,single_score,6
2164,2,single_score,7
2164,5,single_score,6
2164,3,single_score,7
2165,1,single_score,8
2165,2,single_score,7
2165,5,single_score,8
2165,3,single_score,8
2166,1,single_score,8
2166,2,single_score,7
2166,5,single_score,7
2166,3,single_score,8
2167,1,single_score,9
2167,2,single_score,9
2167,3,single_score,9
2168,1,single_score,9
2168,2,single_score,8
2168,3,single_score,9
2169,1,single_score,9
2169,2,single_score,9
2169,3,single_score,9
2170,1,single_score,8
2170,9,single_score,8
2170,3,single_score,8
2171,1,single_score,10
2171,9,single_score,10
2171,3,single_score,9
2172,1,single_score,8
2172,9,single_score,9
2172,3,single_score,9
2173,1,single_score,9
2173,2,single_score,9
2173,3,single_score,9
2174,1,single_score,8
2174,2,single_score,7
2174,3,single_score,7
2175,1,single_score,9
2175,2,single_score,8
2175,3,single_score,9
2176,1,single_score,9
2176,2,single_score,9
2176,3,single_score,9
2177,1,single_score,10
2177,2,single_score,9
2177,3,single_score,10
2178,1,single_score,9
2178,2,single_score,9
2178,3,single_score,9
2179,1,single_score,10
2179,2,single_score,10
2179,3,single_score,10
2180,1,single_score,9
2180,2,single_score,9
2180,3,single_score,9
2181,1,single_score,8
2181,2,single_score,8
2181,9,single_score,8
2181,3,single_score,8
2182,1,single_score,10
2182,2,single_score,10
2182,9,single_score,10
2182,3,single_score,10
2183,1,single_score,9
2183,2,single_score,9
2183,9,single_score,9
2183,3,single_score,9
2184,1,single_score,10
2184,2,single_score,9
2184,9,single_score,10
2184,3,single_score,9
2186,1,single_score,9
2186,2,single_score,9
2186,23,single_score,9
2186,9,single_score,9
2186,3,single_score,9
2187,1,single_score,10
2187,2,single_score,10
2187,3,single_score,10
2188,1,single_score,10
2188,2,single_score,10
2188,3,single_score,10
2189,1,single_score,10
2189,2,single_score,10
2189,3,single_score,10
2190,1,single_score,10
2190,2,single_score,10
2190,5,single_score,10
2190,3,single_score,10
2191,1,single_score,10
2191,2,single_score,10
2191,5,single_score,10
2191,3,single_score,10
2192,1,single_score,8
2192,2,single_score,9
2192,3,single_score,8
2193,1,single_score,9
2193,2,single_score,9
2193,3,single_score,9
2194,1,single_score,10
2194,2,single_score,10
2194,3,single_score,10
2195,1,single_score,8
2195,2,single_score,8
2195,3,single_score,8
2196,1,single_score,6
2196,2,single_score,6
2196,5,single_score,6
2196,3,single_score,6
2197,1,single_score,6
2197,2,single_score,6
2197,5,single_score,6
2197,3,single_score,6
2198,1,single_score,9
2198,2,single_score,8
2198,5,single_score,8
2198,3,single_score,8
2199,1,single_score,6
2199,2,single_score,6
2199,5,single_score,6
2199,3,single_score,6
2200,1,single_score,8
2200,2,single_score,8
2200,3,single_score,7
2201,1,single_score,6
2201,2,single_score,6
2201,3,single_score,7
2202,1,single_score,8
2202,2,single_score,8
2202,3,single_score,8
2203,1,single_score,8
2203,5,single_score,7
2203,3,single_score,8
2204,1,single_score,5
2204,5,single_score,4
2204,3,single_score,4
2205,1,single_score,7
2205,5,single_score,7
2205,3,single_score,7
2206,1,single_score,7
2206,5,single_score,7
2206,3,single_score,7
2207,1,single_score,6
2207,2,single_score,6
2207,3,single_score,7
2208,1,single_score,7
2208,2,single_score,6
2208,3,single_score,6
2209,1,single_score,7
2209,2,single_score,6
2209,3,single_score,7
2210,1,single_score,5
2210,2,single_score,5
2210,3,single_score,5
2211,1,single_score,7
2211,2,single_score,6
2211,3,single_score,7
2212,1,single_score,8
2212,2,single_score,8
2212,5,single_score,8
2212,3,single_score,8
2213,1,single_score,7
2213,2,single_score,7
2213,5,single_score,7
2213,3,single_score,8
2214,1,single_score,7
2214,2,single_score,8
2214,5,single_score,7
2214,3,single_score,7
2215,1,single_score,6
2215,2,single_score,6
2215,5,single_score,6
2215,3,single_score,6
2216,1,single_score,7
2216,2,single_score,6
2216,5,single_score,6
2216,3,single_score,6
2217,1,single_score,9
2217,2,single_score,9
2217,3,single_score,9
2218,1,single_score,9
2218,2,single_score,9
2218,3,single_score,9
2219,1,single_score,8
2219,2,single_score,9
2219,3,single_score,8
2220,1,single_score,7
2220,9,single_score,8
2220,3,single_score,7
2221,1,single_score,6
2221,2,single_score,6
2221,3,single_score,6
2222,1,single_score,10
2222,2,single_score,10
2222,3,single_score,10
2223,1,single_score,7
2223,2,single_score,7
2223,3,single_score,7
2224,1,single_score,8
2224,2,single_score,7
2224,3,single_score,8
2225,1,single_score,9
2225,2,single_score,9
2225,3,single_score,10
2226,1,single_score,9
2226,2,single_score,9
2226,9,single_score,9
2226,3,single_score,9
2227,1,single_score,8
2227,2,single_score,9
2227,9,single_score,8
2227,3,single_score,9
2228,1,single_score,10
2228,2,single_score,10
2228,9,single_score,10
2228,3,single_score,10
2229,1,single_score,9
2229,2,single_score,9
2229,9,single_score,9
2229,3,single_score,9
2230,1,single_score,9
2230,2,single_score,8
2230,23,single_score,8
2230,9,single_score,8
2230,3,single_score,9
2231,1,single_score,9
2231,2,single_score,9
2231,23,single_score,9
2231,9,single_score,9
2231,3,single_score,10
2232,1,single_score,7
2232,2,single_score,7
2232,23,single_score,8
2232,9,single_score,7
2232,3,single_score,7
2237,1,single_score,10
2237,2,single_score,10
2237,3,single_score,10
2238,1,single_score,10
2238,2,single_score,10
2238,3,single_score,10
2239,1,single_score,10
2239,2,single_score,10
2239,3,single_score,10
2241,1,single_score,7
2241,2,single_score,8
2241,5,single_score,9
2241,3,single_score,8
2242,1,single_score,8
2242,2,single_score,9
2242,5,single_score,8
2242,3,single_score,8
2243,1,single_score,8
2243,2,single_score,7
2243,5,single_score,8
2243,3,single_score,8
2244,1,single_score,6
2244,2,single_score,7
2244,5,single_score,7
2244,3,single_score,6
2245,1,single_score,8
2245,2,single_score,8
2245,3,single_score,9
2246,1,single_score,8
2246,2,single_score,7
2246,3,single_score,8
2247,1,single_score,5
2247,5,single_score,5
2247,3,single_score,5
2248,1,single_score,8
2248,5,single_score,8
2248,3,single_score,7
2249,1,single_score,7
2249,5,single_score,7
2249,3,single_score,8
2250,1,single_score,4
2250,5,single_score,4
2250,3,single_score,4
2251,1,single_score,8
2251,2,single_score,8
2251,3,single_score,8
2252,1,single_score,7
2252,2,single_score,6
2252,3,single_score,7
2253,1,single_score,7
2253,2,single_score,7
2253,3,single_score,7
2254,1,single_score,7
2254,2,single_score,7
2254,3,single_score,7
2255,1,single_score,6
2255,2,single_score,7
2255,5,single_score,6
2255,3,single_score,7
2256,1,single_score,6
2256,2,single_score,5
2256,5,single_score,6
2256,3,single_score,6
2257,1,single_score,6
2257,2,single_score,6
2257,5,single_score,5
2257,3,single_score,6
2258,1,single_score,9
2258,2,single_score,8
2258,3,single_score,8
2259,1,single_score,9
2259,2,single_score,9
2259,3,single_score,9
2260,1,single_score,6
2260,2,single_score,6
2260,3,single_score,6
2261,1,single_score,9
2261,9,single_score,9
2261,3,single_score,8
2262,1,single_score,9
2262,9,single_score,9
2262,3,single_score,9
2263,1,single_score,6
2263,9,single_score,6
2263,3,single_score,6
2264,1,single_score,7
2264,9,single_score,7
2264,3,single_score,7
2265,1,single_score,9
2265,2,single_score,9
2265,3,single_score,9
2266,1,single_score,9
2266,2,single_score,8
2266,3,single_score,9
2267,1,single_score,8
2267,2,single_score,8
2267,3,single_score,8
2268,1,single_score,10
2268,2,single_score,10
2268,3,single_score,10
2269,1,single_score,10
2269,2,single_score,9
2269,3,single_score,10
2270,1,single_score,9
2270,2,single_score,9
2270,3,single_score,9
2271,1,single_score,9
2271,2,single_score,9
2271,3,single_score,10
2272,1,single_score,9
2272,2,single_score,9
2272,9,single_score,10
2272,3,single_score,10
2273,1,single_score,8
2273,2,single_score,8
2273,9,single_score,8
2273,3,single_score,9
2274,1,single_score,9
2274,2,single_score,8
2274,23,single_score,9
2274,9,single_score,8
2274,3,single_score,9
2275,1,single_score,10
2275,2,single_score,10
2275,23,single_score,10
2275,9,single_score,10
2275,3,single_score,10
2276,1,single_score,9
2276,2,single_score,9
2276,23,single_score,10
2276,9,single_score,9
2276,3,single_score,9
2277,1,single_score,10
2277,2,single_score,10
2277,3,single_score,10
2281,1,single_score,9
2281,2,single_score,9
2281,3,single_score,9
2282,1,single_score,7
2282,2,single_score,7
2282,5,single_score,7
2282,3,single_score,7
2283,1,single_score,8
2283,2,single_score,8
2283,5,single_score,9
2283,3,single_score,9
2284,1,single_score,8
2284,2,single_score,7
2284,5,single_score,8
2284,3,single_score,9
2285,1,single_score,7
2285,2,single_score,7
2285,3,single_score,7
2286,1,single_score,8
2286,2,single_score,7
2286,3,single_score,7
2287,1,single_score,7
2287,2,single_score,8
2287,3,single_score,8
2288,1,single_score,7
2288,2,single_score,7
2288,3,single_score,7
2289,1,single_score,8
2289,5,single_score,8
2289,3,single_score,8
2290,1,single_score,5
2290,5,single_score,5
2290,3,single_score,5
2291,1,single_score,8
2291,5,single_score,7
2291,3,single_score,7
2292,1,single_score,8
2292,5,single_score,8
2292,3,single_score,8
2293,1,single_score,7
