score_id,performance_id,judge_id,score_type,judge_score
1126,389,1,single_score,7
1127,389,2,single_score,7
1128,389,3,single_score,8
1129,390,1,single_score,6
1130,390,2,single_score,5
1131,390,3,single_score,5
1132,391,1,single_score,7
1133,391,2,single_score,7
1134,391,3,single_score,7
1135,392,1,single_score,7
1136,392,2,single_score,6
1137,392,3,single_score,6
1138,393,1,single_score,5
1139,393,2,single_score,5
1140,393,3,single_score,5
1141,394,1,single_score,7
1142,394,2,single_score,7
1143,394,3,single_score,7
1144,395,1,single_score,4
1145,395,2,single_score,4
1146,395,3,single_score,4
1147,396,1,single_score,10
1148,396,2,single_score,9
1149,396,3,single_score,10
1150,397,1,single_score,5
1151,397,2,single_score,6
1152,397,3,single_score,5
1153,398,1,single_score,5
1154,398,2,single_score,5
1155,398,3,single_score,5
1156,401,1,single_score,7
1157,401,2,single_score,6
1158,401,3,single_score,7
1159,402,1,single_score,5
1160,402,2,single_score,5
1161,402,3,single_score,5
1162,403,1,single_score,6
1163,403,2,single_score,6
1164,403,3,single_score,5
1165,404,1,single_score,7
1166,404,2,single_score,7
1167,404,3,single_score,7
1168,405,1,single_score,8
1169,405,2,single_score,8
1170,405,3,single_score,8
1171,406,1,single_score,7
1172,406,2,single_score,7
1173,406,3,single_score,7
1174,407,1,single_score,7
1175,407,2,single_score,7
1176,407,3,single_score,7
1177,408,1,single_score,10
1178,408,2,single_score,10
1179,408,3,single_score,10
1180,409,1,single_score,8
1181,409,2,single_score,8
1182,409,3,single_score,9
1183,410,1,single_score,7
1184,410,2,single_score,8
1185,410,3,single_score,8
1186,412,1,single_score,8
1187,412,2,single_score,8
1188,412,3,single_score,7
1189,413,1,single_score,8
1190,413,2,single_score,8
1191,413,3,single_score,8
1192,414,1,single_score,9
1193,414,2,single_score,9
1194,414,3,single_score,9
1195,415,1,single_score,7
1196,415,2,single_score,7
1197,415,3,single_score,7
1198,416,1,single_score,8
1199,416,2,single_score,7
1200,416,3,single_score,7
1201,417,1,single_score,8
1202,417,2,single_score,8
1203,417,3,single_score,8
1204,418,1,single_score,7
1205,418,2,single_score,7
1206,418,3,single_score,6
1207,419,1,single_score,6
1208,419,2,single_score,7
1209,419,3,single_score,7
1210,420,1,single_score,9
1211,420,2,single_score,8
1212,420,3,single_score,9
1213,421,1,single_score,8
1214,421,2,single_score,8
1215,421,3,single_score,9
1216,422,1,single_score,8
1217,422,2,single_score,8
1218,422,3,single_score,8
1219,423,1,single_score,6
1220,423,2,single_score,7
1221,423,3,single_score,6
1222,424,1,single_score,9
1223,424,2,single_score,7
1224,424,3,single_score,9
1225,425,1,single_score,9
1226,425,2,single_score,10
1227,425,3,single_score,10
1228,426,1,single_score,6
1229,426,2,single_score,7
1230,426,3,single_score,6
1231,427,1,single_score,8
1232,427,2,single_score,8
1233,427,3,single_score,8
1234,428,1,single_score,9
1235,428,2,single_score,9
1236,428,3,single_score,9
1237,429,1,single_score,9
1238,429,2,single_score,8
1239,429,3,single_score,8
1240,430,1,single_score,7
1241,430,2,single_score,7
1242,430,3,single_score,7
1243,431,1,single_score,8
1244,431,2,single_score,7
1245,431,3,single_score,7
1246,432,1,single_score,6
1247,432,2,single_score,5
1248,432,3,single_score,5
1249,433,1,single_score,7
1250,433,2,single_score,8
1251,433,3,single_score,7
1252,434,1,single_score,10
1253,434,2,single_score,9
1254,434,3,single_score,10
1255,435,1,single_score,6
1256,435,2,single_score,6
1257,435,3,single_score,6
1258,436,1,single_score,7
1259,436,2,single_score,7
1260,436,3,single_score,7
1261,437,1,single_score,7
1262,437,2,single_score,7
1263,437,3,single_score,7
1264,438,1,single_score,8
1265,438,2,single_score,8
1266,438,3,single_score,8
1267,439,1,single_score,9
1268,439,2,single_score,9
1269,439,3,single_score,9
1270,442,1,single_score,9
1271,442,2,single_score,8
1272,442,3,single_score,9
1273,443,1,single_score,7
1274,443,2,single_score,7
1275,443,3,single_score,7
1276,444,1,single_score,9
1277,444,2,single_score,10
1278,444,3,single_score,9
1279,445,1,single_score,6
1280,445,2,single_score,7
1281,445,3,single_score,7
1282,446,1,single_score,9
1283,446,2,single_score,8
1284,446,3,single_score,9
1285,447,1,single_score,8
1286,447,2,single_score,8
1287,447,3,single_score,8
1288,448,1,single_score,6
1289,448,2,single_score,5
1290,448,3,single_score,5
1291,449,1,single_score,9
1292,449,2,single_score,8
1293,449,3,single_score,9
1294,450,1,single_score,7
1295,450,2,single_score,7
1296,450,3,single_score,7
1297,452,1,single_score,7
1298,452,2,single_score,7
1299,452,3,single_score,7
1300,453,1,single_score,8
1301,453,2,single_score,8
1302,453,3,single_score,9
1303,454,1,single_score,7
1304,454,2,single_score,6
1305,454,3,single_score,8
1306,455,1,single_score,8
1307,455,2,single_score,8
1308,455,3,single_score,8
1309,456,1,single_score,7
1310,456,2,single_score,8
1311,456,3,single_score,8
1312,457,1,single_score,7
1313,457,2,single_score,7
1314,457,3,single_score,8
1315,458,1,single_score,8
1316,458,2,single_score,7
1317,458,3,single_score,7
1318,459,1,single_score,6
1319,459,2,single_score,6
1320,459,3,single_score,6
1321,460,1,single_score,6
1322,460,2,single_score,7
1323,460,3,single_score,7
1324,461,1,single_score,6
1325,461,2,single_score,6
1326,461,3,single_score,6
1327,462,1,single_score,8
1328,462,2,single_score,8
1329,462,3,single_score,8
1330,463,1,single_score,8
1331,463,2,single_score,8
1332,463,3,single_score,8
1333,464,1,single_score,7
1334,464,2,single_score,7
1335,464,3,single_score,7
1336,466,1,single_score,9
1337,466,2,single_score,10
1338,466,3,single_score,10
1339,467,1,single_score,7
1340,467,2,single_score,7
1341,467,3,single_score,7
1342,468,1,single_score,6
1343,468,2,single_score,7
1344,468,3,single_score,6
1345,469,1,single_score,8
1346,469,2,single_score,9
1347,469,3,single_score,9
1348,470,1,single_score,8
1349,470,2,single_score,8
1350,470,3,single_score,8
1351,471,1,single_score,9
1352,471,2,single_score,8
1353,471,3,single_score,9
1354,472,1,single_score,9
1355,472,2,single_score,8
1356,472,3,single_score,9
1357,473,1,single_score,8
1358,473,2,single_score,7
1359,473,3,single_score,7
1360,474,1,single_score,8
1361,474,2,single_score,9
1362,474,3,single_score,9
1363,475,1,single_score,7
1364,475,2,single_score,7
1365,475,3,single_score,8
1366,476,1,single_score,9
1367,476,2,single_score,9
1368,476,3,single_score,9
1369,477,1,single_score,10
1370,477,2,single_score,8
1371,477,3,single_score,10
1372,478,1,single_score,6
1373,478,2,single_score,6
1374,478,3,single_score,6
1375,479,1,single_score,8
1376,479,2,single_score,9
1377,479,3,single_score,8
1378,480,1,single_score,7
1379,480,2,single_score,7
1380,480,3,single_score,7
1381,481,1,single_score,10
1382,481,2,single_score,10
1383,481,3,single_score,10
1384,482,1,single_score,7
1385,482,2,single_score,8
1386,482,3,single_score,8
1387,483,1,single_score,9
1388,483,2,single_score,9
1389,483,3,single_score,9
1390,484,1,single_score,8
1391,484,2,single_score,7
1392,484,3,single_score,8
1393,485,1,single_score,8
1394,485,2,single_score,7
1395,485,3,single_score,8
1396,486,1,single_score,9
1397,486,2,single_score,9
1398,486,3,single_score,9
1399,487,1,single_score,10
1400,487,2,single_score,9
1401,487,3,single_score,10
1402,488,1,single_score,7
1403,488,2,single_score,7
1404,488,3,single_score,7
1405,489,1,single_score,7
1406,489,2,single_score,4
1407,489,3,single_score,5
1408,490,1,single_score,9
1409,490,2,single_score,8
1410,490,3,single_score,9
1411,491,1,single_score,8
1412,491,2,single_score,7
1413,491,3,single_score,8
1414,492,1,single_score,10
1415,492,2,single_score,9
1416,492,3,single_score,10
1417,493,1,single_score,7
1418,493,2,single_score,7
1419,493,3,single_score,7
1420,494,1,single_score,6
1421,494,2,single_score,7
1422,494,3,single_score,6
1423,495,1,single_score,7
1424,495,2,single_score,8
1425,495,3,single_score,8
1426,496,1,single_score,9
1427,496,2,single_score,10
1428,496,3,single_score,10
1429,497,1,single_score,8
1430,497,2,single_score,8
1431,497,3,single_score,9
1432,498,1,single_score,8
1433,498,2,single_score,9
1434,498,3,single_score,9
1435,499,1,single_score,9
1436,499,2,single_score,8
1437,499,3,single_score,9
1438,500,1,single_score,7
1439,500,2,single_score,7
1440,500,3,single_score,8
1441,501,1,single_score,6
1442,501,2,single_score,7
1443,501,3,single_score,6
1444,502,1,single_score,8
1445,502,2,single_score,8
1446,502,3,single_score,8
1447,503,1,single_score,7
1448,503,2,single_score,7
1449,503,3,single_score,8
1450,504,1,single_score,7
1451,504,2,single_score,7
1452,504,3,single_score,8
1453,505,1,single_score,8
1454,505,2,single_score,8
1455,505,3,single_score,9
1456,506,1,single_score,7
1457,506,2,single_score,7
1458,506,3,single_score,7
1459,507,1,single_score,9
1460,507,2,single_score,8
1461,507,3,single_score,9
1462,508,1,single_score,9
1463,508,2,single_score,9
1464,508,3,single_score,9
1465,509,1,single_score,8
1466,509,2,single_score,8
1467,509,3,single_score,8
1468,510,1,single_score,6
1469,510,2,single_score,6
1470,510,3,single_score,6
1471,511,1,single_score,5
1472,511,2,single_score,5
1473,511,3,single_score,5
1474,512,1,single_score,8
1475,512,2,single_score,8
1476,512,3,single_score,8
1477,513,1,single_score,7
1478,513,2,single_score,7
1479,513,3,single_score,7
1480,514,1,single_score,8
1481,514,2,single_score,8
1482,514,3,single_score,8
1483,515,1,single_score,7
1484,515,2,single_score,7
1485,515,3,single_score,7
1486,516,1,single_score,8
1487,516,2,single_score,7
1488,516,3,single_score,9
1489,517,1,single_score,10
1490,517,2,single_score,9
1491,517,3,single_score,10
1492,518,1,single_score,9
1493,518,2,single_score,8
1494,518,3,single_score,9
1495,519,1,single_score,9
1496,519,2,single_score,10
1497,519,3,single_score,9
1498,520,1,single_score,7
1499,520,2,single_score,7
1500,520,3,single_score,7
1501,521,1,single_score,7
1502,521,2,single_score,7
1503,521,3,single_score,7
1504,522,1,single_score,9
1505,522,2,single_score,9
1506,522,3,single_score,9
1507,523,1,single_score,10
1508,523,2,single_score,9
1509,523,3,single_score,10
1510,524,1,single_score,10
1511,524,2,single_score,9
1512,524,3,single_score,9
1513,525,1,single_score,9
1514,525,2,single_score,9
1515,525,3,single_score,10
1516,526,1,single_score,9
1517,526,2,single_score,9
1518,526,3,single_score,9
1519,528,1,single_score,9
1520,528,2,single_score,9
1521,528,3,single_score,9
1522,529,1,single_score,7
1523,529,2,single_score,7
1524,529,3,single_score,7
1525,530,1,single_score,7
1526,530,2,single_score,7
1527,530,3,single_score,7
1528,531,1,single_score,7
1529,531,2,single_score,7
1530,531,3,single_score,7
1531,532,1,single_score,8
1532,532,2,single_score,9
1533,532,3,single_score,9
1534,533,1,single_score,9
1535,533,2,single_score,9
1536,533,3,single_score,9
1537,534,1,single_score,9
1538,534,2,single_score,9
1539,534,3,single_score,9
1540,535,1,single_score,9
1541,535,2,single_score,9
1542,535,3,single_score,9
1543,536,1,single_score,8
1544,536,2,single_score,8
1545,536,3,single_score,8
1546,537,1,single_score,9
1547,537,2,single_score,9
1548,537,3,single_score,9
1549,538,1,single_score,6
1550,538,2,single_score,6
1551,538,3,single_score,7
1552,539,1,single_score,5
1553,539,2,single_score,4
1554,539,3,single_score,4
1555,540,1,single_score,5
1556,540,2,single_score,5
1557,540,3,single_score,5
1558,541,1,single_score,7
1559,541,4,single_score,7
1560,541,3,single_score,7
1561,542,1,single_score,9
1562,542,2,single_score,9
1563,542,3,single_score,9
1564,543,1,single_score,7
1565,543,2,single_score,7
1566,543,3,single_score,7
1567,544,1,single_score,9
1568,544,2,single_score,8
1569,544,3,single_score,9
1570,545,1,single_score,9
1571,545,2,single_score,9
1572,545,3,single_score,9
1573,546,1,single_score,9
1574,546,2,single_score,9
1575,546,3,single_score,9
1576,547,1,single_score,8
1577,547,2,single_score,8
1578,547,3,single_score,8
1579,548,1,single_score,9
1580,548,2,single_score,9
1581,548,3,single_score,9
1582,549,1,single_score,9
1583,549,2,single_score,9
1584,549,3,single_score,9
1585,550,1,single_score,7
1586,550,2,single_score,7
1587,550,3,single_score,7
1588,551,1,single_score,8
1589,551,2,single_score,8
1590,551,3,single_score,8
1591,552,1,single_score,7
1592,552,2,single_score,8
1593,552,3,single_score,8
1594,553,1,single_score,7
1595,553,2,single_score,7
1596,553,3,single_score,8
1597,554,1,single_score,7
1598,554,2,single_score,7
1599,554,3,single_score,7
1600,555,1,single_score,8
1601,555,2,single_score,8
1602,555,3,single_score,8
1603,556,1,single_score,7
1604,556,2,single_score,8
1605,556,3,single_score,8
1606,557,1,single_score,6
1607,557,2,single_score,5
1608,557,3,single_score,6
1609,558,1,single_score,9
1610,558,4,single_score,9
1611,558,3,single_score,9
1612,559,1,single_score,8
1613,559,4,single_score,8
1614,559,3,single_score,7
1615,560,1,single_score,8
1616,560,4,single_score,10
1617,560,3,single_score,8
1618,561,1,single_score,5
1619,561,4,single_score,5
1620,561,3,single_score,5
1621,562,1,single_score,9
1622,562,2,single_score,9
1623,562,3,single_score,10
1624,563,1,single_score,9
1625,563,2,single_score,9
1626,563,3,single_score,8
1627,564,1,single_score,10
1628,564,2,single_score,8
1629,564,3,single_score,9
1630,565,1,single_score,7
1631,565,2,single_score,7
1632,565,3,single_score,7
1633,566,1,single_score,8
1634,566,2,single_score,7
1635,566,3,single_score,8
1636,567,1,single_score,6
1637,567,2,single_score,7
1638,567,3,single_score,7
1639,568,1,single_score,9
1640,568,2,single_score,8
1641,568,3,single_score,9
1642,569,1,single_score,9
1643,569,2,single_score,9
1644,569,3,single_score,9
1645,570,1,single_score,9
1646,570,2,single_score,9
1647,570,3,single_score,10
1648,571,1,single_score,10
1649,571,2,single_score,10
1650,571,3,single_score,10
1651,572,1,single_score,9
1652,572,2,single_score,10
1653,572,3,single_score,10
1654,573,1,single_score,9
1655,573,2,single_score,10
1656,573,3,single_score,10
1657,574,1,single_score,8
1658,574,2,single_score,8
1659,574,3,single_score,7
1660,575,1,single_score,9
1661,575,2,single_score,9
1662,575,3,single_score,9
1663,576,1,single_score,8
1664,576,2,single_score,8
1665,576,3,single_score,8
1666,577,1,single_score,5
1667,577,2,single_score,5
1668,577,3,single_score,5
1669,578,1,single_score,5
1670,578,2,single_score,4
1671,578,3,single_score,3
1672,579,1,single_score,6
1673,579,2,single_score,6
1674,579,3,single_score,7
1675,580,1,single_score,8
1676,580,2,single_score,8
1677,580,3,single_score,8
1678,581,1,single_score,7
1679,581,2,single_score,7
1680,581,3,single_score,8
1681,582,1,single_score,6
1682,582,2,single_score,6
1683,582,3,single_score,7
1684,583,1,single_score,6
1685,583,2,single_score,5
1686,583,3,single_score,5
1687,584,1,single_score,6
1688,584,2,single_score,6
1689,584,3,single_score,6
1690,585,1,single_score,7
1691,585,2,single_score,7
1692,585,3,single_score,7
1693,586,1,single_score,8
1694,586,4,single_score,8
1695,586,3,single_score,7
1696,587,1,single_score,8
1697,587,4,single_score,9
1698,587,3,single_score,8
1699,589,1,single_score,9
1700,589,2,single_score,7
1701,589,3,single_score,8
1702,592,1,single_score,9
1703,592,2,single_score,9
1704,592,3,single_score,9
1705,593,1,single_score,6
1706,593,2,single_score,6
1707,593,3,single_score,6
1708,594,1,single_score,7
1709,594,2,single_score,7
1710,594,3,single_score,7
1711,595,1,single_score,9
1712,595,2,single_score,9
1713,595,3,single_score,9
1714,596,1,single_score,8
1715,596,2,single_score,8
1716,596,3,single_score,8
1717,597,1,single_score,9
1718,597,2,single_score,9
1719,597,3,single_score,8
1720,598,1,single_score,8
1721,598,2,single_score,8
1722,598,3,single_score,8
1723,599,1,single_score,7
1724,599,2,single_score,7
1725,599,3,single_score,7
1726,600,1,single_score,9
1727,600,2,single_score,9
1728,600,3,single_score,9
1729,601,1,single_score,9
1730,601,2,single_score,8
1731,601,3,single_score,9
1732,602,1,single_score,6.5
1733,602,2,single_score,7
1734,602,3,single_score,7
1735,603,1,single_score,9
1736,603,2,single_score,8
1737,603,3,single_score,9
1738,604,1,single_score,7
1739,604,2,single_score,5
1740,604,3,single_score,6
1741,605,1,single_score,8
1742,605,2,single_score,9
1743,605,3,single_score,9
1744,606,1,single_score,7
1745,606,2,single_score,7
1746,606,3,single_score,7
1747,607,1,single_score,10
1748,607,2,single_score,9
1749,607,3,single_score,10
1750,608,1,single_score,8
1751,608,2,single_score,9
1752,608,3,single_score,8
1753,609,1,single_score,7
1754,609,2,single_score,7
1755,609,3,single_score,7
1756,610,1,single_score,8
